raster,raster_cloud,match,raster_path,raster_cloud_path,clouds-on-roi,clouds-on-roi-minimal,raster_crs,count-on-roi-minimal-ndwi,count-on-roi-minimal-mndwi,ndwi_path,mask_ndwi_path,mndwi_path,mask_mndwi_path,threshold_value
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_CLOUDS_idx.TIF,0.07864284911807662,0.0,EPSG:32719,127,75,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_CLOUDS_idx.TIF,4.9825862262667115,0.0,EPSG:32719,336,186,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_CLOUDS_idx.TIF,24.238849567464328,0.0,EPSG:32719,677,629,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_CLOUDS_idx.TIF,15.183687226154365,0.41551246537396125,EPSG:32719,388,174,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_CLOUDS_idx.TIF,0.07302550275249972,1.10803324099723,EPSG:32719,139,123,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_CLOUDS_idx.TIF,58.39793281653747,76.31578947368422,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_CLOUDS_idx.TIF,19.643860240422427,0.0,EPSG:32719,139,122,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_CLOUDS_idx.TIF,14.818559712391865,0.0,EPSG:32719,0,118,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,130,131,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_CLOUDS_idx.TIF,19.239411302100887,15.373961218836566,EPSG:32719,0,40,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,107,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_CLOUDS_idx.TIF,71.50320188742838,99.03047091412742,EPSG:32719,27,5,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,10,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_CLOUDS_idx.TIF,0.005617346365576902,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,1,0,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,2,0,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_CLOUDS_idx.TIF,0.005617346365576902,0.0,EPSG:32719,59,2,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_CLOUDS_idx.TIF,99.98876530726885,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_CLOUDS_idx.TIF,52.56712728906865,86.70360110803324,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_CLOUDS_idx.TIF,23.49735984720818,45.84487534626039,EPSG:32719,111,86,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_CLOUDS_idx.TIF,99.91012245815078,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20141010_20170418_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20141010_20170418_01_T1_CLOUDS_idx.TIF,0.005617346365576902,0.0,EPSG:32719,0,88,./products/images-crop/LC08_L1TP_231089_20141010_20170418_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20141010_20170418_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20141010_20170418_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20141010_20170418_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20141026_20170418_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20141026_20170418_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20141026_20170418_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20141026_20170418_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20141026_20170418_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20141026_20170418_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20141111_20170417_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20141111_20170417_01_T1_CLOUDS_idx.TIF,4.611841366138636,0.0,EPSG:32719,0,48,./products/images-crop/LC08_L1TP_231089_20141111_20170417_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20141111_20170417_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20141111_20170417_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20141111_20170417_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20141213_20170416_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20141213_20170416_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20141213_20170416_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20141213_20170416_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20141213_20170416_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20141213_20170416_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20141229_20170415_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20141229_20170415_01_T1_CLOUDS_idx.TIF,40.60779687675542,16.62049861495845,EPSG:32719,151,0,./products/images-crop/LC08_L1TP_231089_20141229_20170415_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20141229_20170415_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20141229_20170415_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20141229_20170415_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150114_20170414_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150114_20170414_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20150114_20170414_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150114_20170414_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150114_20170414_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150114_20170414_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150130_20170413_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150130_20170413_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,1,0,./products/images-crop/LC08_L1TP_231089_20150130_20170413_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150130_20170413_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150130_20170413_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150130_20170413_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150215_20170412_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150215_20170412_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,2,0,./products/images-crop/LC08_L1TP_231089_20150215_20170412_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150215_20170412_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150215_20170412_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150215_20170412_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150319_20170411_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150319_20170411_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,5,0,./products/images-crop/LC08_L1TP_231089_20150319_20170411_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150319_20170411_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150319_20170411_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150319_20170411_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150404_20170411_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150404_20170411_01_T1_CLOUDS_idx.TIF,98.79227053140096,100.0,EPSG:32719,7,0,./products/images-crop/LC08_L1TP_231089_20150404_20170411_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150404_20170411_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150404_20170411_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150404_20170411_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150420_20170409_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150420_20170409_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,52,2,./products/images-crop/LC08_L1TP_231089_20150420_20170409_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150420_20170409_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150420_20170409_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150420_20170409_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150522_20170408_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150522_20170408_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,138,70,./products/images-crop/LC08_L1TP_231089_20150522_20170408_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150522_20170408_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150522_20170408_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150522_20170408_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150607_20170408_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150607_20170408_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20150607_20170408_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150607_20170408_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150607_20170408_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150607_20170408_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150623_20170407_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150623_20170407_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20150623_20170407_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150623_20170407_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150623_20170407_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150623_20170407_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150709_20170407_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150709_20170407_01_T1_CLOUDS_idx.TIF,37.771036962139085,43.07479224376731,EPSG:32719,197,149,./products/images-crop/LC08_L1TP_231089_20150709_20170407_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150709_20170407_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150709_20170407_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150709_20170407_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LC08_L1TP_231089_20150810_20170406_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20150810_20170406_01_T1_CLOUDS_idx.TIF,94.73092910908886,78.94736842105263,EPSG:32719,91,156,./products/images-crop/LC08_L1TP_231089_20150810_20170406_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150810_20170406_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20150810_20170406_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20150810_20170406_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
