product-id,base-url,date,clouds,month,year,raster,raster_cloud,match,raster_path,raster_cloud_path,clouds-on-roi,clouds-on-roi-minimal,raster_crs,count-on-roi-minimal-ndwi,count-on-roi-minimal-mndwi,ndwi_path,mask_ndwi_path,mndwi_path,mask_mndwi_path,threshold_value,area_km2,images
LT05_L1TP_231089_19990307_20161219_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_19990307_20161219_01_T1,1999-03-07,79.0,3,1999,,,TOTAL,./products/images-crop/LT05_L1TP_231089_19990307_20161219_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_19990307_20161219_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_19990307_20161219_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990307_20161219_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_19990307_20161219_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990307_20161219_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LT05_L1TP_231089_19990307_20161219_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_19990307_20161219_01_T1_idx-342.png
LT05_L1TP_231089_19990323_20161218_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_19990323_20161218_01_T1,1999-03-23,63.0,3,1999,,,TOTAL,./products/images-crop/LT05_L1TP_231089_19990323_20161218_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_19990323_20161218_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_19990323_20161218_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990323_20161218_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_19990323_20161218_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990323_20161218_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LT05_L1TP_231089_19990323_20161218_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_19990323_20161218_01_T1_idx-342.png
LT05_L1TP_231089_19990408_20161218_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_19990408_20161218_01_T1,1999-04-08,0.0,4,1999,,,TOTAL,./products/images-crop/LT05_L1TP_231089_19990408_20161218_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_19990408_20161218_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,14,9,./products/images-crop/LT05_L1TP_231089_19990408_20161218_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990408_20161218_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_19990408_20161218_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990408_20161218_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0126,./products/image/LT05_L1TP_231089_19990408_20161218_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_19990408_20161218_01_T1_idx-342.png
LT05_L1TP_231089_19990713_20161217_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_19990713_20161217_01_T1,1999-07-13,3.0,7,1999,,,TOTAL,./products/images-crop/LT05_L1TP_231089_19990713_20161217_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_19990713_20161217_01_T1_CLOUDS_idx.TIF,18.037299179867432,19.113573407202217,EPSG:32719,195,144,./products/images-crop/LT05_L1TP_231089_19990713_20161217_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990713_20161217_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_19990713_20161217_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990713_20161217_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1755,./products/image/LT05_L1TP_231089_19990713_20161217_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_19990713_20161217_01_T1_idx-342.png
LT05_L1TP_231089_19990729_20161217_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_19990729_20161217_01_T1,1999-07-29,21.0,7,1999,,,TOTAL,./products/images-crop/LT05_L1TP_231089_19990729_20161217_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_19990729_20161217_01_T1_CLOUDS_idx.TIF,90.13032243568139,98.47645429362882,EPSG:32719,59,73,./products/images-crop/LT05_L1TP_231089_19990729_20161217_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990729_20161217_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_19990729_20161217_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990729_20161217_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0531,./products/image/LT05_L1TP_231089_19990729_20161217_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_19990729_20161217_01_T1_idx-342.png
LT05_L1TP_231089_19990814_20161216_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_19990814_20161216_01_T1,1999-08-14,2.0,8,1999,,,TOTAL,./products/images-crop/LT05_L1TP_231089_19990814_20161216_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_19990814_20161216_01_T1_CLOUDS_idx.TIF,9.852825525221885,0.8310249307479225,EPSG:32719,240,122,./products/images-crop/LT05_L1TP_231089_19990814_20161216_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990814_20161216_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_19990814_20161216_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990814_20161216_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.216,./products/image/LT05_L1TP_231089_19990814_20161216_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_19990814_20161216_01_T1_idx-342.png
LT05_L1TP_231089_19990915_20161218_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_19990915_20161218_01_T1,1999-09-15,73.0,9,1999,,,TOTAL,./products/images-crop/LT05_L1TP_231089_19990915_20161218_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_19990915_20161218_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_19990915_20161218_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990915_20161218_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_19990915_20161218_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_19990915_20161218_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LT05_L1TP_231089_19990915_20161218_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_19990915_20161218_01_T1_idx-342.png
LT05_L1TP_231089_19991118_20161216_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_19991118_20161216_01_T1,1999-11-18,36.0,11,1999,,,TOTAL,./products/images-crop/LT05_L1TP_231089_19991118_20161216_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_19991118_20161216_01_T1_CLOUDS_idx.TIF,14.402876081339175,4.847645429362881,EPSG:32719,15,0,./products/images-crop/LT05_L1TP_231089_19991118_20161216_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_19991118_20161216_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_19991118_20161216_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_19991118_20161216_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0135,./products/image/LT05_L1TP_231089_19991118_20161216_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_19991118_20161216_01_T1_idx-342.png
LT05_L1TP_231089_19991220_20161215_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_19991220_20161215_01_T1,1999-12-20,0.0,12,1999,,,TOTAL,./products/images-crop/LT05_L1TP_231089_19991220_20161215_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_19991220_20161215_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,1,0,./products/images-crop/LT05_L1TP_231089_19991220_20161215_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_19991220_20161215_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_19991220_20161215_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_19991220_20161215_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0009,./products/image/LT05_L1TP_231089_19991220_20161215_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_19991220_20161215_01_T1_idx-342.png
LT05_L1TP_231089_20010107_20161212_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010107_20161212_01_T1,2001-01-07,37.0,1,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010107_20161212_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010107_20161212_01_T1_CLOUDS_idx.TIF,5.634198404673632,0.0,EPSG:32719,110,124,./products/images-crop/LT05_L1TP_231089_20010107_20161212_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010107_20161212_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010107_20161212_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010107_20161212_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.099,./products/image/LT05_L1TP_231089_20010107_20161212_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010107_20161212_01_T1_idx-342.png
LT05_L1TP_231089_20010123_20161212_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010123_20161212_01_T1,2001-01-23,16.0,1,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010123_20161212_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010123_20161212_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,104,126,./products/images-crop/LT05_L1TP_231089_20010123_20161212_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010123_20161212_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010123_20161212_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010123_20161212_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0936,./products/image/LT05_L1TP_231089_20010123_20161212_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010123_20161212_01_T1_idx-342.png
LT05_L1TP_231089_20010208_20161212_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010208_20161212_01_T1,2001-02-08,0.0,2,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010208_20161212_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010208_20161212_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,115,127,./products/images-crop/LT05_L1TP_231089_20010208_20161212_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010208_20161212_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010208_20161212_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010208_20161212_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1035,./products/image/LT05_L1TP_231089_20010208_20161212_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010208_20161212_01_T1_idx-342.png
LT05_L1TP_231089_20010328_20161211_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010328_20161211_01_T1,2001-03-28,0.0,3,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010328_20161211_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010328_20161211_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,137,122,./products/images-crop/LT05_L1TP_231089_20010328_20161211_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010328_20161211_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010328_20161211_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010328_20161211_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1233,./products/image/LT05_L1TP_231089_20010328_20161211_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010328_20161211_01_T1_idx-342.png
LT05_L1TP_231089_20010429_20161211_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010429_20161211_01_T1,2001-04-29,0.0,4,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010429_20161211_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010429_20161211_01_T1_CLOUDS_idx.TIF,0.08987754184923043,0.0,EPSG:32719,189,126,./products/images-crop/LT05_L1TP_231089_20010429_20161211_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010429_20161211_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010429_20161211_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010429_20161211_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1701,./products/image/LT05_L1TP_231089_20010429_20161211_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010429_20161211_01_T1_idx-342.png
LT05_L1TP_231089_20010515_20161211_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010515_20161211_01_T1,2001-05-15,63.0,5,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010515_20161211_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010515_20161211_01_T1_CLOUDS_idx.TIF,99.96067857544097,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20010515_20161211_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010515_20161211_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010515_20161211_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010515_20161211_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LT05_L1TP_231089_20010515_20161211_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010515_20161211_01_T1_idx-342.png
LT05_L1TP_231089_20010616_20161211_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010616_20161211_01_T1,2001-06-16,18.0,6,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010616_20161211_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010616_20161211_01_T1_CLOUDS_idx.TIF,0.3819795528592293,0.9695290858725761,EPSG:32719,368,287,./products/images-crop/LT05_L1TP_231089_20010616_20161211_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010616_20161211_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010616_20161211_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010616_20161211_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.3312,./products/image/LT05_L1TP_231089_20010616_20161211_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010616_20161211_01_T1_idx-342.png
LT05_L1TP_231089_20010718_20161210_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010718_20161210_01_T1,2001-07-18,50.0,7,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010718_20161210_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010718_20161210_01_T1_CLOUDS_idx.TIF,0.11796427367711494,0.13850415512465375,EPSG:32719,286,272,./products/images-crop/LT05_L1TP_231089_20010718_20161210_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010718_20161210_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010718_20161210_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010718_20161210_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.2574,./products/image/LT05_L1TP_231089_20010718_20161210_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010718_20161210_01_T1_idx-342.png
LT05_L1TP_231089_20010819_20161210_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010819_20161210_01_T1,2001-08-19,28.0,8,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010819_20161210_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010819_20161210_01_T1_CLOUDS_idx.TIF,69.27873272665992,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20010819_20161210_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010819_20161210_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010819_20161210_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010819_20161210_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LT05_L1TP_231089_20010819_20161210_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010819_20161210_01_T1_idx-342.png
LT05_L1TP_231089_20010904_20161210_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010904_20161210_01_T1,2001-09-04,40.0,9,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010904_20161210_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010904_20161210_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20010904_20161210_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010904_20161210_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010904_20161210_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010904_20161210_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LT05_L1TP_231089_20010904_20161210_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010904_20161210_01_T1_idx-342.png
LT05_L1TP_231089_20010920_20161210_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20010920_20161210_01_T1,2001-09-20,2.0,9,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20010920_20161210_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20010920_20161210_01_T1_CLOUDS_idx.TIF,0.9212448039546118,0.0,EPSG:32719,171,157,./products/images-crop/LT05_L1TP_231089_20010920_20161210_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010920_20161210_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20010920_20161210_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20010920_20161210_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1539,./products/image/LT05_L1TP_231089_20010920_20161210_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20010920_20161210_01_T1_idx-342.png
LT05_L1TP_231089_20011006_20161210_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20011006_20161210_01_T1,2001-10-06,71.0,10,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20011006_20161210_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20011006_20161210_01_T1_CLOUDS_idx.TIF,75.83979328165374,97.36842105263158,EPSG:32719,87,117,./products/images-crop/LT05_L1TP_231089_20011006_20161210_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20011006_20161210_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20011006_20161210_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20011006_20161210_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0783,./products/image/LT05_L1TP_231089_20011006_20161210_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20011006_20161210_01_T1_idx-342.png
LT05_L1TP_231089_20011209_20161209_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20011209_20161209_01_T1,2001-12-09,1.0,12,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20011209_20161209_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20011209_20161209_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,170,140,./products/images-crop/LT05_L1TP_231089_20011209_20161209_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20011209_20161209_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20011209_20161209_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20011209_20161209_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.153,./products/image/LT05_L1TP_231089_20011209_20161209_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20011209_20161209_01_T1_idx-342.png
LT05_L1TP_231089_20011225_20161209_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20011225_20161209_01_T1,2001-12-25,0.0,12,2001,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20011225_20161209_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20011225_20161209_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,157,138,./products/images-crop/LT05_L1TP_231089_20011225_20161209_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20011225_20161209_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20011225_20161209_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20011225_20161209_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1413,./products/image/LT05_L1TP_231089_20011225_20161209_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20011225_20161209_01_T1_idx-342.png
LT05_L1TP_231089_20020110_20161209_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20020110_20161209_01_T1,2002-01-10,8.0,1,2002,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20020110_20161209_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20020110_20161209_01_T1_CLOUDS_idx.TIF,6.403774856757667,0.0,EPSG:32719,137,131,./products/images-crop/LT05_L1TP_231089_20020110_20161209_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20020110_20161209_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20020110_20161209_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20020110_20161209_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1233,./products/image/LT05_L1TP_231089_20020110_20161209_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20020110_20161209_01_T1_idx-342.png
LT05_L1TP_231089_20020126_20161210_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20020126_20161210_01_T1,2002-01-26,0.0,1,2002,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20020126_20161210_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20020126_20161210_01_T1_CLOUDS_idx.TIF,0.011234692731153803,0.2770083102493075,EPSG:32719,113,125,./products/images-crop/LT05_L1TP_231089_20020126_20161210_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20020126_20161210_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20020126_20161210_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20020126_20161210_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1017,./products/image/LT05_L1TP_231089_20020126_20161210_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20020126_20161210_01_T1_idx-342.png
LT05_L1TP_231089_20020211_20161208_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20020211_20161208_01_T1,2002-02-11,15.0,2,2002,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20020211_20161208_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20020211_20161208_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,104,99,./products/images-crop/LT05_L1TP_231089_20020211_20161208_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20020211_20161208_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20020211_20161208_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20020211_20161208_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0936,./products/image/LT05_L1TP_231089_20020211_20161208_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20020211_20161208_01_T1_idx-342.png
LT05_L1TP_231089_20020331_20161209_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20020331_20161209_01_T1,2002-03-31,0.0,3,2002,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20020331_20161209_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20020331_20161209_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,161,107,./products/images-crop/LT05_L1TP_231089_20020331_20161209_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20020331_20161209_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20020331_20161209_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20020331_20161209_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1449,./products/image/LT05_L1TP_231089_20020331_20161209_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20020331_20161209_01_T1_idx-342.png
